,caption,class
782,chipmunk chirping sound in a video,48
783,this is an annoying sound of chipmunk chirping,48
784,Someone is chopping food.,49
785,Someone is cutting and chopping food.,49
786,Someone is chopping food with a spoon.,49
787,Food being chopped in a food processor.,49
788,Vegetables being chopped in a food processor.,49
789,Small wooden drawer is closing or food is being chopped.,49
790,Sounds of cutting and chopping food on a board are heard.,49
791,a loud sound of chopping food,49
792,this is a continuous sound of chopping food,49
793,a recording of chopping food,49
794,a sound of chopping food,49
795,a snippet of the chopping food sound,49
796,this is a repetitive sound of chopping food,49
797,chopping food sound in distance,49
798,this is a fading sound of chopping food,49
799,this is an annoying sound of chopping food,49
800,Wood is being chopped.,50
801,Someone is chopping wood.,50
802,An ax is chopping firewood.,50
803,An axe is chopping into wood.,50
804,Someone is chopping firewood.,50
805,Someone is chopping fire wood.,50
806,Wood being chopped with an axe.,50
807,An axe is chopping through wood.,50
808,Wood is chopped once with an axe.,50
809,Wood is being cut with a chop saw.,50
810,Wood is being chopped with an axe.,50
811,An axe is chopping into thin wood.,50
812,Small wooden logs are being chopped.,50
813,"A flat, wooden log is being chopped.",50
814,Someone is chopping wood with an axe.,50
815,A chop saw is slicing through plywood.,50
816,A bell rings.,51
817,A bell ringing.,51
818,Cow bell ringing.,51
819,Church bells ring.,51
820,Bells are ringing.,51
821,School bell rings.,51
822,A bell is ringing.,51
823,A door bell rings.,51
824,A doorbell ringing.,51
825,School bell ringing.,51
826,Copper bell ringing.,51
827,A church is ringing.,51
828,Bike bell is ringing.,51
829,Sleigh bells ringing.,51
830,Cowbells are ringing.,51
831,Tram bell is ringing.,51
832,A civil defense siren is heard.,52
833,A civil defense siren is playing.,52
834,Civil defense siren warning system test.,52
835,A Civil Defense siren test is being recorded in a park.,52
836,Multiple sirens are sounding in the civil defense/attack mode.,52
837,A civil air-raid defense signal siren is being recorded during a test run.,52
838,civil defense siren can be heard,52
839,this is a fading sound of civil defense siren,52
840,a recording of civil defense siren,52
841,this is a repetitive sound of civil defense siren,52
842,this is a continuous sound of civil defense siren,52
843,civil defense siren sound in the background,52
844,a blend of civil defense siren sounds,52
845,a sound of civil defense siren,52
846,a rhythmic sound of civil defense siren,52
847,a noisy civil defense siren sound,52
848,A cow is lowing.,53
849,Cow is lowing twice.,53
850,Cow break slowed down is used.,53
851,A cow is making lowing sounds.,53
852,Someone is tapping a cow bell slowly.,53
853,Birds are making noise and a cow is bellowing.,53
854,A cow moo was slowed down and reverb was added.,53
855,Cows are bellowing and cattle are grazing in the mountains.,53
856,Cows are lowing and stepping heavily through the underbrush.,53
857,"Wind is blowing near a forest, a road is humming, and a cow is mooing.",53
858,A bird is making low anxiety calls. Cow is munching in the background.,53
859,A bird is singing. Cow bells are ringing. The wind in reeds is blowing.,53
860,Bird song is playing in the morning with grass blowing and distant cows.,53
861,A train is heard with a horn blowing and cars and cow bells are present.,53
862,A river or stream is flowing. Birds are singing and cows are in the background.,53
863,A bird is singing and a cow bell is ringing. Wind is blowing strongly through reeds.,53
864,Coyote is howling.,54
865,A coyote is howling.,54
866,Coyotes are howling.,54
867,A coyote is making a howl.,54
868,Coyote howling at a train.,54
869,Coyotes are howling before dawn.,54
870,Coyote pack calling with howls and yips.,54
871,Dogs and coyotes are barking and howling.,54
872,Wolves or coyotes are howling and yipping.,54
873,Coyote howls and owl calls in the evening.,54
874,Coyote howling is heard in a field with insects.,54
875,Coyote or prairie wolves are howling and screaming.,54
876,A pack of coyotes is howling and barking in the distance.,54
877,Coyotes are howling in response to an ambulance passing by.,54
878,A police siren is sounding and coyotes are yipping and howling.,54
879,Coyotes are barking and howling. A songbird is in the background.,54
880,Cricket is chirping.,55
881,Crickets are chirping.,55
882,A cricket is chirping.,55
883,Close cricket chirping.,55
884,Cricket chirps are heard.,55
885,Crickets chirp in a yard.,55
886,Field cricket is chirping.,55
887,Tree crickets are chirping.,55
888,Soft crickets are chirping.,55
889,A lone cricket is chirping.,55
890,Field crickets are chirping.,55
891,Swamp crickets are chirping.,55
892,Night crickets are chirping.,55
893,A cricket is chirping loudly.,55
894,Crickets chirping in a field.,55
895,A garden cricket is chirping.,55
896,A crow is cawing.,56
897,Crows are cawing.,56
898,Some crows are cawing.,56
899,Crows are making caws.,56
900,A crow is cawing twice.,56
901,A crow is cawing in a tree.,56
902,Crows are cawing in a loop.,56
903,Crows are cawing in a tree.,56
904,Crows are cawing in the trees.,56
905,Crowds are cawing in the forest.,56
906,A crow and song birds are cawing.,56
907,A crow is cawing in the distance.,56
908,Crows and other birds are cawing.,56
909,Crows flying and cawing over nests.,56
910,Crow caws loudly whilst flying off.,56
911,Crows are cawing and wind is blowing.,56
912,A bird is calling.,57
913,Birds are calling.,57
914,A cuckoo is calling.,57
915,A catbird is calling.,57
916,Various birds calling.,57
917,Bellbirds are calling.,57
918,A kingbird is calling.,57
919,A lyrebird is calling.,57
920,Some birds are calling.,57
921,Many birds are calling.,57
922,Blackbirds are calling.,57
923,Baby birds are calling.,57
924,A male bird is calling.,57
925,A bird chick is calling.,57
926,Water birds are calling.,57
927,Wetland bird is calling.,57
928,Doors open and close.,58
929,A cupboard is closing.,58
930,Door opens and closes.,58
931,Closet door is opening.,58
932,Box opening and closing.,58
933,A door opens and closes.,58
934,A gate opens and closes.,58
935,Door bolt open and close.,58
936,Door opening and closing.,58
937,A door opens then closes.,58
938,A closet door is opening.,58
939,A cupboard door is closed.,58
940,A window opens and closes.,58
941,Sound of a closet opening.,58
942,Books opening and closing.,58
943,Phone opening and closing.,58
944,Cutting hair with an electric clipper.,59
945,cutting hair with electric trimmers,59
946,cutting hair with electric trimmers can be heard,59
947,this is a clear sound of cutting hair with electric trimmers,59
948,a sound of cutting hair with electric trimmers,59
949,this is a repetitive sound of cutting hair with electric trimmers,59
950,a recording of cutting hair with electric trimmers,59
951,this is a fading sound of cutting hair with electric trimmers,59
952,a rhythmic sound of cutting hair with electric trimmers,59
953,cutting hair with electric trimmers sound in distance,59
954,a poor quality recording of cutting hair with electric trimmers,59
955,a loud sound of cutting hair with electric trimmers,59
956,cutting hair with electric trimmers sound in the background,59
957,a noisy cutting hair with electric trimmers sound,59
958,this is an annoying sound of cutting hair with electric trimmers,59
959,a snippet of the cutting hair with electric trimmers sound,59
960,a loud sound of dinosaurs bellowing,60
961,dinosaurs bellowing sound in the background,60
962,a noisy dinosaurs bellowing sound,60
963,a poor quality recording of dinosaurs bellowing,60
964,a snippet of the dinosaurs bellowing sound,60
965,a recording of dinosaurs bellowing,60
966,this is a continuous sound of dinosaurs bellowing,60
967,dinosaurs bellowing sound in a video,60
968,dinosaurs bellowing sound in distance,60
969,dinosaurs bellowing,60
970,a sound of dinosaurs bellowing,60
971,this is a clear sound of dinosaurs bellowing,60
972,dinosaurs bellowing can be heard,60
973,this is a repetitive sound of dinosaurs bellowing,60
974,this is a sound of dinosaurs bellowing,60
975,a rhythmic sound of dinosaurs bellowing,60
976,Scratched compact disc clicks.,61
977,A DVD player is trying to play a scratched and unreadable disc.,61
978,this is a clear sound of disc scratching,61
979,a snippet of the disc scratching sound,61
980,disc scratching sound in a video,61
981,a loud sound of disc scratching,61
982,disc scratching sound in the background,61
983,this is a fading sound of disc scratching,61
984,a poor quality recording of disc scratching,61
985,this is a repetitive sound of disc scratching,61
986,disc scratching,61
987,a noisy disc scratching sound,61
988,a rhythmic sound of disc scratching,61
989,a sound of disc scratching,61
990,disc scratching can be heard,61
991,this is an annoying sound of disc scratching,61
992,A dog barking.,62
993,Dog is barking.,62
994,A big dog barks.,62
995,A dog is barking.,62
996,A dog barks once.,62
997,Dogs are barking.,62
998,Large dog barking.,62
999,A small dog barks.,62
1000,Small dog barking.,62
1001,A mad dog barking.,62
1002,A doggy is barking.,62
1003,Birds and a dog bark.,62
1004,A dog toy is barking.,62
1005,Young dog is barking.,62
1006,Small dog is barking.,62
1007,Lots of dogs barking.,62
1008,A hound dog is baying and howling.,63
1009,a snippet of the dog baying sound,63
1010,a recording of dog baying,63
1011,this is an annoying sound of dog baying,63
1012,a blend of dog baying sounds,63
1013,dog baying,63
1014,this is a sound of dog baying,63
1015,this is a continuous sound of dog baying,63
1016,this is a fading sound of dog baying,63
1017,a poor quality recording of dog baying,63
1018,this is a clear sound of dog baying,63
1019,a noisy dog baying sound,63
1020,a loud sound of dog baying,63
1021,dog baying sound in distance,63
1022,dog baying sound in the background,63
1023,dog baying sound in a video,63
1024,a blend of dog bow-wow sounds,64
1025,this is an annoying sound of dog bow-wow,64
1026,a recording of dog bow-wow,64
1027,this is a fading sound of dog bow-wow,64
1028,a poor quality recording of dog bow-wow,64
1029,a snippet of the dog bow-wow sound,64
1030,a loud sound of dog bow-wow,64
1031,dog bow-wow sound in distance,64
1032,this is a clear sound of dog bow-wow,64
1033,this is a repetitive sound of dog bow-wow,64
1034,a noisy dog bow-wow sound,64
1035,this is a continuous sound of dog bow-wow,64
1036,dog bow-wow,64
1037,a rhythmic sound of dog bow-wow,64
1038,dog bow-wow can be heard,64
1039,dog bow-wow sound in a video,64
1040,More dog growls.,65
1041,Dog is growling.,65
1042,A dog is growling.,65
1043,Dogs are growling.,65
1044,Large dog growling.,65
1045,A small dog is growling.,65
1046,A large dog is growling.,65
1047,Shih Tzu dog is growling.,65
1048,A faux dog growl is heard.,65
1049,A dog is growling angrily.,65
1050,Small dogs bark and growl.,65
1051,A Shih Tzu dog is growling.,65
1052,A dog is playfully growling.,65
1053,Dog is growling and whining.,65
1054,A dog growling while eating.,65
1055,A man is growling like a dog.,65
1056,Dog is howling.,66
1057,Dogs are howling.,66
1058,A dog is howling.,66
1059,A husky dog is howling.,66
1060,Dogs crying and howling.,66
1061,A dog is howling happily.,66
1062,A dog is howling to a siren.,66
1063,Dogs are crying and howling.,66
1064,Dogs are howling and yapping.,66
1065,Dogs are barking and howling.,66
1066,Dogs are howling and barking.,66
1067,A dog is howling and singing.,66
1068,"A dog is howling, slowed down.",66
1069,A man and his dogs are howling.,66
1070,Dogs are barking at a dog show.,66
1071,Dogs are howling while sledding.,66
1072,Dog is whimpering.,67
1073,A dog is whimpering.,67
1074,"Whining, whimpering dog.",67
1075,Dogs barking and whimpering.,67
1076,A dog or someone is whimpering.,67
1077,Dogs are barking and whimpering.,67
1078,A medium-sized dog is whimpering.,67
1079,A dog is whimpering and birds are chirping.,67
1080,A dog is making a small whimper and running.,67
1081,A dog is whimpering and a neighbor is making sounds.,67
1082,A collie dog is making quiet whines and some whimpering sounds.,67
1083,Dogs barking and whimpering at an animal shelter are being recorded.,67
