,caption,class
655,Someone is inside a cathedral in Gap.,5
656,Ambiance in a pet shop located in a mall.,5
657,Rain is falling in a location.,5
658,A cat meowing followed by silence,5
659,A cat is doing something.,5
660,"Cat meowing, person talking",5
661,A cat is falling and making a whistling sound.,5
662,People are talking with each other using radio communication.,5
663,Someone is keeping hand away from a big cat eating.,5
664,Two people communicate via radio with squawks in between.,5
665,"A cat meowing, a man cries out in pain",5
666,A cat is complaining to its owner.,5
667,Oystercatchers are making anxiety calls.,5
668,Running Aries Spas Catalina hot tub is being recorded.,5
669,"A low rumbling of a cat purring, then someone snorts.",5
670,Announcements are being made at a location.,5
671,A cat is begging.,5
672,Sounds are being made outside a cathedral.,5
673,Sounds are present in a transportation location.,5
674,A duplicator is being used.,5
675,A synthesized sound is being used for a dark cave ambient or underwater location.,5
676,A cat is whimpering,5
677,A notification sound is being played.,5
678,Short notification sound.,5
679,A communication device is being used.,5
680,Enthusiasts are communicating with a radio operator.,5
681,A cat is meowing followed by a man making a slight snicker,5
682,A female cat is meowing and grunting for food.,5
683,Someone is communicating with spirits.,5
684,A radio produces a white noise and malfunctions as a voice tries to communicate.,5
685,Simple melody for a custom smartphone notification.,5
686,A cat is purring and attacking a microphone.,5
687,A kitten makes meowing noises with its mouth.,5
688,A man speaking followed by a cat meowing,5
689,A cat is eating grass.,5
690,Radio communication while drums play.,5
691,Cat meowing and people are talking,5
692,A monk is on vacation.,5
693,A cat is eating food and focusing on chewing.,5
694,Scattered voices are heard.,5
695,"A quiet bang, then a woman speaks followed by a cat meow",5
696,A cat is putting its paws in water.,5
697,A chelo string is being played with pizzicato.,5
698,Fiber photo sonification is playing.,5
699,Skylark is high in the air and cattle are grazing.,5
700,A baby suricate is calling for beetles with a parent and some chewing sounds are audible.,5
701,Whales are making water sounds and some echolocation.,5
702,A constant high pitched music note and a meowing cat.,5
703,An announcement is being made in a busy and echo-filled location.,5
704,A man softly speaking with a cat meowing,5
705,A child pretending to be a cat meowing,5
706,"An emergency whistle plays, indicating an emergency broadcast.",5
707,Water flowing and streaming moderately while wildlife communicates vocally out loud,5
708,A calm street near a cathedral is ambiant.,5
709,A woman is speaking and a cat meows,5
710,A cat is hissing,5
711,Cat meowing three times,5
712,The ambiance of a location is being recorded.,5
713,"Cats are growling, spitting, and howling.",5
714,Someone is making catgirl sounds.,5
715,Ambient sounds in a location.,5
716,A cat is moving.,5
717,A cat is eating dry cat food.,5
718,Cats are playing on a hardwood floor.,5
719,Oystercatchers are making noisy sounds on a beach.,5
720,A cat eating food with gross mouth noises.,5
721,A vehicle speeds and accelerates along with people communicating,5
722,Beads fall and scatter while paper is crumpled,5
723,A cat is scratching a scratch-pole.,5
724,A kitten meows,5
725,A cat is making angry sounds.,5
726,Race cars are auto racing with a low speech of people communicate in the background,5
727,Domestic cattle are lowing.,5
728,People faintly communicate and a motor revs,5
729,A jingle-like sound is indicating something mysterious.,5
730,Someone is playing with a cat's toy.,5
731,Man speaking and cat meowing,5
732,A cat water fountain and a fan are being recorded.,5
733,Cat meowing loudly followed by explosion,5
734,"An individual making calling sounds, followed by a cat meowing in response and audio frequency in the background",5
735,Action at a location.,5
736,A cat is making an authentic cat purr sound.,5
737,Tapping is heard. Communication between guards is heard. Faint feeding sounds from workers are heard.,5
738,Sounds are recorded in a location.,5
739,A cat is softly meowing.,5
740,A cat is purring followed by a meow.,5
741,"Whistling loudly, a teapot indicates that the water is boiling.",5
742,Organ practice is heard in a cathedral.,5
743,Catalan numbers are being counted.,5
744,A whale is making vocalizations and echolocation sounds.,5
745,A violin is played staccato.,5
746,Whales are making loud blows and producing sounds of echolocation.,5
747,Air traffic communications are being recorded.,5
748,A cat is purring loudly and making higher pitched meows.,5
749,Cats are going at it.,5
750,The whirring of the machine indicates it contained a fan.,5
751,The sound of a car indicator.,5
752,A cat is demanding to be petted.,5
753,A very young badger cub is squealing. Oystercatcher calls are in the background at the start.,5
754,More meowing from a cat.,5
755,Delicate metal ping with an abnormally long tail is being remixed.,5
756,A cat is meowing loudly,5
757,The sound of a cat is heard.,5
758,Something is making a giant cat purring sound.,5
759,Cats are eating and purring.,5
760,Street atmosphere is heard in a location.,5
761,A recording is made with a hydrophone at a location with added phaser effect.,5
762,A notification sound is being made.,5
763,A silly cat sound.,5
764,A moth is jamming a bat's echo-location emissions.,5
765,Monks are chanting gibberish in a cathedral.,5
766,There is line noise and faint crosstalk in a communication.,5
767,A mind-control laser sound is being replicated.,5
768,A chainsaw is heard cutting through flesh.,6
769,Chainsaw is being used.,6
770,A distant chainsaw is cutting down trees with varying speeds.,6
771,A chainsaw is starting and sawing branches in a forest.,6
772,"Someone is chainsawing something making rumbling, vibrating noises",6
773,A gas operated chainsaw is revving up and buzzing.,6
774,A chainsaw buzzes loudly when preparing to cut trees.,6
775,Chainsaw crosscutting a dry hardwood branch.,6
776,Someone is using a chainsaw in the mountains.,6
777,"Chainsaw starting, cutting through a log, and then idling before being shut off.",6
778,Sound of a chainsaw event.,6
779,A chainsaw is cranked and then cuts through something.,6
780,Two chainsaws are being used and a man speaks,6
781,A chainsaw starts and revs up then slows down and revs again,6
782,A chainsaw is being used in the distance then men start talking.,6
783,Chainsaws are in the suburbs.,6
784,Workers are cutting a tree into pieces with a chainsaw.,6
785,A chainsaw is in use.,6
786,"The person started the chain saw first, then revved it continuously. ",6
787,Leaf blowers and chain saws are heard.,6
788,A chainsaw is being attempted to start.,6
789,Someone is using an electric pole chain saw to trim tall bushes and trees.,6
790,Chainsaw is sawing.,6
791,A chainsaw is buzzing and someone is talking.,6
792,A chainsaw is sawing and idling.,6
793,Sound of a chainsaw.,6
794,A chain saw is cutting wood.,6
795,Someone is using a chainsaw for short cuts.,6
796,The sound of a chainsaw idling and sawing nearby.,6
797,A chainsaw is starting and running.,6
798,Men are using a chainsaw to cut branches from a tree.,6
799,An ice drill motor and chainsaw are drilling nearby.,6
800,A chainsaw cutting wood loudly,6
801,A tree is being felled by a chainsaw and a motor.,6
802,Strimmers and chainsaw are clearing a plot of land.,6
803,Chainsaw is sawing wood.,6
804,A chainsaw is crosscutting dry hardwood branches and runs out of fuel at the end.,6
805,A chainsaw is revving.,6
806,A chainsaw is being started.,6
807,A large tree branch is being sawed with a chainsaw near a body of water.,6
808,A worker is using a chainsaw to do tree surgery.,6
809,A chainsaw is starting and sawing nearby.,6
810,"In increasing and decreasing speeds, spluttering, and revving, a chainsaw",6
811,Chainsaw is buzzing.,6
812,Ice drill sounds like a chainsaw.,6
813,Chainsaw is cutting through a tree stump.,6
814,Metal is being filed or chains/handcuffs are being sawed through.,6
815,The motor of a chainsaw cutting,6
816,A gas chainsaw is being recorded in a field.,6
817,A chainsaw is looping.,6
818,A chain saw is cutting a tree.,6
819,A chainsaw is revved up.,6
820,Someone is operating a chainsaw in a forest.,6
821,A tree is being cut down with a chainsaw.,6
822,A chainsaw is being recorded.,6
823,A chainsaw cuts a log into multiple pieces.,6
824,Chainsaw is revving and stopping.,6
825,A chainsaw is being started and revved.,6
826,A chainsaw is idling near brush.,6
827,Someone is starting a chainsaw.,6
828,A chainsaw is being pulled and revving.,6
829,A chainsaw is making various cuts nearby.,6
830,A chainsaw is cutting down trees.,6
831,A chainsaw is sawing in the forest.,6
832,A chainsaw being used followed by a male voice shouting,6
833,Several wolves are whining and growling while walking around. Ravens are chirping in the background. A distant chainsaw and hum can be heard.,6
834,A chainsaw is idling.,6
835,Chainsaw is idling.,6
836,Tree being cut down with a chainsaw.,6
837,A chainsaw motor is running and vibrating,6
838,Chainsaw is cutting into a tree.,6
839,A chainsaw-wobbler is playing.,6
840,A tree is being sawed with a chainsaw.,6
841,Someone is turning on and off a chain saw.,6
842,A chainsaw is cutting through limewood.,6
